price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,vehicle_age
5600,2000,jeep wrangler,excellent,6.0,gas,156000.0,manual,wagon,blue,1,2018-09-23,10,19
4495,2012,chevrolet impala,good,,gas,122988.0,automatic,sedan,white,0,2018-07-27,4,7
23500,2014,chevrolet silverado 1500,good,,gas,100965.0,automatic,truck,grey,1,2018-08-23,47,5
950,2017,chevrolet equinox,excellent,6.0,gas,120000.0,manual,SUV,black,1,2018-08-29,44,2
30000,2015,ram 2500,good,8.0,gas,59000.0,automatic,pickup,white,1,2019-03-29,153,5
5900,2005,jeep grand cherokee,good,8.0,gas,155885.0,automatic,wagon,brown,1,2018-12-02,48,14
33500,2017,ram 2500,excellent,6.0,diesel,137000.0,automatic,pickup,white,1,2019-01-27,41,3
4400,2009,ford focus,good,,gas,158639.0,automatic,sedan,red,0,2018-09-21,9,10
2900,2003,honda odyssey,good,6.0,gas,197778.0,automatic,van,blue,0,2019-02-09,20,17
8900,2013,chevrolet equinox,good,4.0,gas,120456.0,automatic,wagon,white,1,2019-03-21,20,7
11900,2007,chevrolet suburban,good,8.0,gas,107000.0,automatic,wagon,custom,1,2018-11-19,7,12
8495,2012,gmc acadia,good,6.0,gas,127244.0,automatic,SUV,silver,1,2018-12-24,52,7
22999,2015,ford f-150,excellent,6.0,gas,64000.0,automatic,pickup,grey,1,2018-06-24,60,4
12499,2017,ford escape,excellent,4.0,gas,91302.0,automatic,SUV,white,0,2018-10-22,14,2
23750,2018,ram 1500,excellent,8.0,gas,88237.0,automatic,truck,,1,2018-06-12,44,1
32000,2014,ram 2500,excellent,6.0,diesel,138668.0,automatic,truck,black,1,2019-02-21,6,6
16500,2013,chevrolet silverado 1500,excellent,8.0,gas,122816.0,automatic,truck,,1,2018-10-23,58,6
10887,2016,ford focus,excellent,4.0,gas,47463.0,automatic,hatchback,,0,2019-02-04,49,4
6900,2011,kia sorento,good,4.0,gas,136303.0,automatic,wagon,grey,1,2018-10-24,18,8
2500,2003,ram 1500,good,6.0,gas,211500.0,automatic,pickup,white,0,2018-09-10,8,16
12000,2015,chrysler 200,excellent,6.0,gas,90000.0,automatic,sedan,red,0,2018-06-20,19,4
5728,2010,ford fusion,excellent,4.0,gas,147502.0,automatic,sedan,,0,2018-09-08,24,9
6332,2004,chevrolet silverado 1500,excellent,8.0,gas,198706.0,automatic,truck,,1,2018-10-08,55,15
14765,2016,jeep cherokee,excellent,4.0,gas,78663.0,automatic,SUV,blue,1,2018-10-27,51,3
13315,2016,volkswagen passat,excellent,4.0,gas,31876.0,automatic,sedan,black,0,2018-08-19,19,3
11180,2015,chevrolet malibu,excellent,4.0,gas,72749.0,automatic,sedan,black,0,2018-09-22,44,4
32971,2018,chevrolet colorado,excellent,6.0,gas,8606.0,automatic,truck,blue,1,2018-06-17,15,1
15000,2011,ford f-150,good,8.0,gas,64000.0,automatic,pickup,,1,2018-12-10,53,8
9987,2013,ford focus,excellent,4.0,gas,139000.0,manual,hatchback,black,0,2018-07-04,4,6
5600,2010,hyundai santa fe,excellent,4.0,gas,157266.0,automatic,SUV,white,0,2018-07-10,72,9
10995,2011,bmw x5,excellent,6.0,gas,114000.0,automatic,SUV,,1,2018-09-16,22,8
2995,2006,chevrolet impala,good,6.0,gas,193000.0,automatic,sedan,black,0,2018-09-02,107,13
9695,2011,toyota sienna,good,,gas,152708.0,automatic,van,white,0,2019-03-12,6,9
12000,2007,chevrolet silverado,good,8.0,gas,160000.0,automatic,pickup,white,1,2018-09-15,35,12
2695,2003,ford taurus,good,6.0,gas,96000.0,automatic,sedan,grey,0,2019-02-02,43,17
6445,2013,hyundai sonata,good,4.0,gas,165000.0,automatic,sedan,black,0,2019-02-15,32,7
24000,2014,chevrolet silverado,excellent,8.0,gas,121000.0,automatic,truck,black,1,2019-02-12,73,6
16950,2018,subaru forester,excellent,4.0,gas,17000.0,automatic,SUV,,1,2019-01-28,18,2
11950,2018,hyundai sonata,excellent,4.0,gas,29000.0,automatic,sedan,black,0,2018-10-16,138,1
26500,2019,nissan frontier crew cab sv,good,6.0,gas,12901.0,other,pickup,black,1,2019-02-15,25,1
9450,2015,ford focus se,excellent,4.0,gas,27000.0,automatic,sedan,grey,0,2018-09-22,21,4
15950,2015,buick enclave,excellent,6.0,gas,66000.0,automatic,SUV,,0,2019-04-04,10,5
3200,2008,ford explorer,excellent,6.0,gas,110070.0,automatic,SUV,white,1,2018-08-07,36,11
4995,2009,nissan altima,good,4.0,gas,115676.0,automatic,sedan,grey,0,2019-03-25,33,11
5995,2013,ford focus,good,4.0,gas,63290.0,automatic,sedan,red,0,2019-02-22,18,7
2995,1999,toyota camry,good,4.0,gas,129766.0,automatic,sedan,,0,2018-09-07,6,20
4995,2009,ford escape,good,4.0,gas,100612.0,automatic,SUV,,0,2018-05-21,27,10
33800,2018,ford f150 supercrew cab xlt,good,8.0,other,16067.0,other,pickup,,1,2018-05-27,40,1
3995,2006,ford fusion,good,4.0,gas,107990.0,automatic,sedan,red,0,2019-03-12,31,14
3495,2004,dodge grand caravan,good,,gas,149085.0,automatic,van,custom,0,2018-11-17,53,15
4995,2010,chevrolet impala,good,6.0,gas,149289.0,automatic,sedan,black,0,2018-05-17,7,9
3500,1996,jeep cherokee,fair,,gas,213000.0,automatic,SUV,red,1,2018-10-18,31,23
12995,2003,chevrolet corvette,excellent,8.0,gas,126000.0,manual,coupe,yellow,0,2018-10-09,15,16
15950,2011,ram 1500,excellent,8.0,gas,53000.0,automatic,pickup,silver,1,2019-01-28,40,9
17950,2012,ram 1500,excellent,8.0,gas,74000.0,automatic,pickup,,1,2019-01-21,13,8
18950,2009,ram 1500,excellent,8.0,gas,85000.0,automatic,pickup,white,1,2018-06-19,20,10
14950,2007,ford f250,fair,8.0,gas,94000.0,automatic,pickup,,1,2019-01-23,22,13
19950,2007,ford f350,excellent,8.0,diesel,94000.0,automatic,pickup,white,1,2018-08-01,41,12
14950,2004,ford f250,excellent,10.0,gas,91000.0,manual,pickup,,1,2018-11-06,42,15
14950,2004,ford f250,excellent,8.0,gas,70000.0,automatic,pickup,red,1,2019-03-29,61,16
5500,2012,chevrolet malibu,like new,4.0,gas,74000.0,automatic,sedan,white,0,2018-12-05,78,7
16950,2011,ford expedition,excellent,8.0,gas,81000.0,automatic,SUV,white,1,2018-06-15,24,8
19950,2011,ram 2500,excellent,8.0,gas,92000.0,automatic,pickup,,1,2018-09-30,47,8
12500,2006,toyota tundra,excellent,8.0,gas,156777.0,automatic,pickup,grey,1,2018-12-17,59,13
23995,2014,gmc sierra 1500,excellent,8.0,gas,90207.0,automatic,truck,red,1,2019-01-14,114,6
28000,2016,toyota tacoma,excellent,6.0,gas,47207.0,automatic,truck,grey,1,2018-07-27,26,3
7300,2007,ford f350,fair,8.0,diesel,77000.0,manual,truck,red,1,2018-06-29,19,12
8200,2011,chevrolet silverado 1500,excellent,8.0,gas,170.0,automatic,truck,black,1,2018-09-20,21,8
2800,2006,chevrolet corvette,good,4.0,gas,117000.0,manual,sedan,silver,0,2018-10-28,37,13
299,2004,toyota camry,excellent,4.0,gas,185234.0,automatic,sedan,yellow,0,2018-08-19,16,15
5900,2005,jeep grand cherokee,good,8.0,gas,155885.0,automatic,wagon,brown,1,2019-02-20,2,15
23500,2016,chevrolet silverado 1500,excellent,8.0,gas,98646.0,automatic,pickup,red,1,2018-10-31,16,3
4500,2002,dodge dakota,good,6.0,gas,102000.0,automatic,pickup,grey,0,2018-10-02,19,17
2995,2005,gmc sierra 2500hd,fair,,gas,227000.0,automatic,pickup,white,0,2019-04-17,45,15
4400,2009,ford focus,good,4.0,gas,158639.0,automatic,sedan,red,0,2018-11-30,3,10
15595,2013,ram 2500,good,8.0,gas,138000.0,automatic,pickup,white,1,2018-05-12,13,6
7795,2008,chevrolet silverado 1500,good,8.0,gas,154000.0,automatic,truck,red,1,2019-03-18,17,12
20795,2010,chevrolet silverado 2500hd,good,8.0,gas,97800.0,automatic,pickup,white,1,2018-08-20,19,9
5695,2012,ford focus,good,4.0,gas,100800.0,automatic,sedan,,0,2018-05-03,17,7
11995,2012,ford f-150,good,,gas,178400.0,automatic,pickup,red,1,2019-02-23,83,8
12795,2011,ford f-150,good,8.0,gas,98000.0,automatic,pickup,,1,2019-03-31,18,9
9795,2011,ford f-150,good,6.0,gas,153000.0,automatic,pickup,black,0,2019-03-08,19,9
19995,2009,gmc sierra 2500hd,good,8.0,diesel,162000.0,automatic,pickup,blue,1,2018-09-07,58,10
19995,2016,gmc sierra 1500,good,,gas,123000.0,automatic,pickup,,1,2018-09-16,109,3
17995,2015,ford f-150,good,6.0,gas,95800.0,automatic,pickup,black,1,2019-03-21,103,5
15995,2015,chevrolet silverado 2500hd,good,8.0,gas,206000.0,automatic,pickup,white,1,2018-11-19,107,4
18495,2010,chevrolet silverado 1500,excellent,,gas,75000.0,automatic,pickup,black,1,2018-08-05,21,9
12995,2010,chevrolet silverado 1500,good,8.0,gas,151000.0,automatic,pickup,white,1,2019-03-25,58,10
8900,2013,chevrolet equinox,good,4.0,gas,120456.0,automatic,wagon,white,1,2018-10-19,86,6
4995,2008,toyota camry,good,4.0,gas,164000.0,automatic,sedan,,0,2018-10-26,20,11
4995,2011,chevrolet malibu,good,6.0,gas,152262.0,automatic,sedan,silver,0,2018-12-29,18,8
8500,2004,cadillac escalade,good,8.0,gas,170000.0,automatic,SUV,silver,0,2018-10-31,48,15
5000,2005,volkswagen passat,excellent,4.0,gas,69455.0,automatic,sedan,blue,0,2018-09-24,90,14
4500,2005,toyota corolla,excellent,4.0,gas,182000.0,automatic,sedan,blue,0,2019-03-03,22,15
7000,2015,toyota prius,like new,4.0,gas,150000.0,automatic,sedan,black,0,2018-08-27,73,4
6995,2005,toyota sienna,good,,gas,85634.0,automatic,van,blue,0,2018-08-13,48,14
19977,2011,chevrolet silverado 1500,excellent,8.0,gas,65570.0,automatic,truck,,1,2019-01-01,80,9
9990,2014,toyota corolla,excellent,4.0,gas,92937.0,automatic,sedan,black,0,2018-06-16,5,5
10900,2007,ram 1500,excellent,8.0,gas,119000.0,automatic,pickup,silver,0,2018-06-19,10,12
3500,2003,ford f-150,good,6.0,gas,100415.0,manual,truck,grey,0,2018-08-25,8,16
6900,2001,chevrolet silverado 1500,good,8.0,gas,204000.0,automatic,pickup,,1,2018-10-25,5,18
18995,2018,kia sorento,like new,6.0,gas,45727.0,automatic,SUV,white,1,2018-06-09,20,1
21900,2014,nissan frontier,excellent,6.0,gas,58255.0,automatic,pickup,white,1,2018-09-22,57,5
9000,2013,subaru impreza,excellent,4.0,gas,166000.0,manual,hatchback,white,1,2018-10-18,23,6
3000,1995,chevrolet camaro,good,6.0,gas,198000.0,automatic,coupe,red,0,2018-11-06,21,24
6000,2009,chevrolet silverado,excellent,6.0,gas,212000.0,automatic,pickup,blue,0,2019-03-27,48,11
13900,2013,ford f150 supercrew cab xlt,like new,,gas,131121.0,automatic,truck,red,1,2019-02-26,36,7
2900,2002,ford escape,good,6.0,gas,190000.0,automatic,SUV,,0,2018-05-08,124,17
8988,2004,toyota 4runner,good,6.0,gas,165438.0,automatic,wagon,white,0,2018-10-29,16,15
22899,2017,ford explorer,good,,gas,46892.0,automatic,SUV,blue,1,2019-01-22,20,3
15988,2017,subaru impreza,good,,gas,35100.0,automatic,wagon,,1,2019-02-17,71,3
13988,2008,jeep wrangler,good,6.0,gas,118989.0,automatic,SUV,black,0,2018-05-07,87,11
8400,2014,kia soul,good,4.0,gas,74281.0,automatic,SUV,,0,2019-02-19,34,6
12200,2013,ford expedition,good,8.0,gas,110000.0,automatic,SUV,white,1,2018-08-16,103,6
13500,2009,jeep wrangler unlimited,excellent,,gas,148000.0,automatic,SUV,silver,1,2018-10-20,26,10
4500,2007,nissan murano,good,6.0,gas,164693.0,automatic,SUV,silver,1,2018-08-02,36,12
16800,2005,ram 3500,excellent,6.0,diesel,27000.0,automatic,pickup,blue,1,2019-01-07,69,15
6950,2010,toyota corolla,excellent,4.0,gas,141645.0,automatic,sedan,red,0,2018-09-11,17,9
2950,2001,chevrolet tahoe,good,8.0,gas,170200.0,automatic,SUV,white,1,2018-07-20,52,18
6900,2004,toyota 4runner,good,6.0,gas,192000.0,automatic,SUV,black,0,2019-02-14,25,16
27988,2017,ford f-150,good,8.0,gas,46922.0,automatic,truck,white,1,2018-09-05,27,2
22988,2015,jeep grand cherokee,good,6.0,gas,56265.0,automatic,wagon,black,1,2018-08-30,66,4
24000,2006,ram 2500,excellent,6.0,diesel,154000.0,automatic,pickup,white,1,2018-11-05,40,13
5900,2010,kia soul,good,4.0,gas,144817.0,other,wagon,red,0,2018-11-28,1,9
3900,2001,ford f-150,good,8.0,gas,260569.0,automatic,truck,black,1,2018-11-03,45,18
16900,2011,ford f-150,good,6.0,gas,161832.0,automatic,truck,white,1,2018-11-27,38,8
11900,2004,ford f-150,good,8.0,gas,181444.0,automatic,truck,blue,1,2018-05-31,47,15
10900,2006,chevrolet silverado 1500,good,8.0,gas,177836.0,automatic,truck,black,1,2018-07-19,28,13
16900,2011,ram 1500,good,8.0,gas,154306.0,automatic,truck,black,1,2018-07-23,48,8
15900,2014,gmc sierra 1500,good,,gas,242299.0,automatic,truck,brown,1,2019-01-31,20,6
14988,2005,jeep wrangler,good,,gas,82376.0,automatic,wagon,white,1,2018-12-22,10,14
9900,2006,ford f-150,good,6.0,gas,200693.0,automatic,truck,red,1,2019-03-31,7,14
3900,2009,nissan murano,good,6.0,gas,234426.0,automatic,SUV,,0,2018-08-11,43,10
9500,2008,chevrolet silverado,good,8.0,gas,150170.0,automatic,pickup,custom,1,2018-06-25,13,11
8995,2007,ford f-150,good,8.0,gas,247040.0,automatic,truck,,1,2018-10-07,30,12
12900,2009,toyota tacoma,good,6.0,gas,231580.0,automatic,truck,black,1,2018-12-31,36,10
32900,2018,toyota tacoma,like new,,gas,32000.0,automatic,truck,silver,1,2019-01-23,50,2
4800,2014,chevrolet impala,like new,6.0,gas,130000.0,automatic,sedan,black,0,2019-04-05,36,6
12900,2012,chevrolet silverado 1500,good,8.0,gas,139000.0,automatic,truck,black,1,2018-08-22,52,7
9900,2014,ford f-150,good,,gas,145000.0,automatic,pickup,brown,0,2019-03-30,29,6
4999,2008,ford focus,like new,4.0,gas,55000.0,automatic,sedan,blue,0,2018-10-25,65,11
31990,2014,ram 2500,good,6.0,diesel,113156.0,automatic,truck,white,1,2018-09-10,29,5
5995,2006,chevrolet impala,good,8.0,gas,152764.0,automatic,sedan,black,0,2019-02-16,15,14
16990,2005,chevrolet silverado 2500hd,good,,diesel,154315.0,automatic,truck,grey,1,2019-02-28,90,15
25990,2014,gmc sierra 1500,good,8.0,gas,121680.0,automatic,truck,white,1,2019-04-09,31,6
19900,2015,ford f-150,good,8.0,gas,144831.0,automatic,truck,,1,2019-02-14,25,5
10990,2010,honda pilot,good,,gas,178983.0,automatic,SUV,,1,2019-03-06,26,10
5990,2006,chevrolet trailblazer,good,6.0,gas,163974.0,automatic,SUV,grey,1,2019-03-23,54,14
7490,2007,honda odyssey,good,6.0,gas,122589.0,automatic,van,custom,0,2018-09-05,28,12
11490,2016,ford focus,good,4.0,gas,61589.0,manual,hatchback,blue,0,2018-06-01,47,3
8000,2010,bmw x5,good,6.0,gas,115000.0,automatic,SUV,silver,1,2018-06-29,63,9
8990,2009,honda cr-v,good,4.0,gas,127425.0,automatic,SUV,custom,0,2018-05-23,20,10
9490,2009,nissan murano,good,6.0,gas,106097.0,automatic,SUV,silver,1,2018-08-10,28,10
20490,2014,jeep wrangler,good,6.0,gas,120987.0,automatic,SUV,red,1,2019-01-12,112,6
14990,2011,ford f-150,good,,gas,143918.0,automatic,truck,white,1,2018-11-19,30,8
12300,2017,hyundai sonata,excellent,4.0,gas,69000.0,automatic,sedan,grey,0,2018-11-25,32,2
8990,2001,chevrolet silverado 1500,good,8.0,gas,171000.0,automatic,truck,custom,1,2018-09-19,4,18
4990,2000,gmc sierra 1500,good,8.0,gas,182589.0,automatic,truck,grey,0,2019-04-06,22,20
27990,2009,ram 2500,good,6.0,diesel,121692.0,automatic,truck,silver,1,2018-05-31,33,10
23999,2017,ram 1500,excellent,8.0,gas,64000.0,automatic,pickup,blue,1,2018-12-17,18,2
11900,2006,chevrolet silverado 1500,good,8.0,gas,180178.0,automatic,truck,,1,2018-06-11,6,13
25000,2015,bmw x5,like new,6.0,gas,70000.0,automatic,SUV,white,0,2018-12-12,58,4
7500,2003,ford f-150,excellent,8.0,gas,110000.0,automatic,pickup,grey,1,2019-04-19,61,17
5500,2005,acura tl,like new,6.0,gas,129000.0,automatic,sedan,,1,2019-03-02,26,15
6990,2003,chevrolet suburban,good,6.0,gas,149293.0,automatic,SUV,grey,1,2018-11-24,51,16
13990,2009,ford f-150,good,8.0,gas,184308.0,automatic,truck,white,1,2018-08-04,40,10
6000,2004,ram 1500,good,8.0,gas,158000.0,automatic,truck,blue,1,2018-10-23,60,15
5990,2004,bmw x5,good,8.0,gas,143399.0,automatic,SUV,,1,2018-07-26,31,15
5990,2002,chevrolet suburban,good,8.0,gas,191386.0,automatic,SUV,grey,1,2018-07-27,64,17
5990,2007,toyota highlander,good,6.0,gas,240150.0,automatic,SUV,blue,1,2018-10-17,106,12
5900,2012,hyundai sonata,like new,4.0,gas,210028.0,automatic,sedan,grey,0,2018-10-25,39,7
5990,2004,ford expedition,good,8.0,gas,182715.0,automatic,SUV,white,1,2018-05-04,74,15
11990,2007,ford f-150,good,8.0,gas,146220.0,automatic,truck,brown,1,2019-02-25,30,13
3500,2002,chevrolet camaro,excellent,6.0,gas,100170.0,automatic,coupe,red,0,2019-03-15,24,18
7990,2006,chevrolet silverado 1500,good,8.0,gas,237578.0,automatic,truck,blue,1,2019-02-19,14,14
5990,2007,jeep liberty,good,6.0,gas,141450.0,automatic,SUV,,1,2018-11-18,4,12
6990,2010,toyota camry,good,6.0,gas,163686.0,automatic,sedan,silver,0,2018-08-15,23,9
6990,2012,chevrolet malibu,good,4.0,gas,71338.0,automatic,sedan,silver,0,2018-08-25,29,7
11500,2008,toyota tundra,fair,8.0,gas,170000.0,automatic,pickup,white,1,2019-03-12,11,12
14995,2013,volkswagen passat,excellent,,diesel,22064.0,automatic,sedan,white,0,2018-12-26,8,6
17500,2010,ford f-150,good,8.0,gas,137803.0,automatic,truck,black,1,2018-11-25,21,9
17850,2014,ford f-150,excellent,6.0,gas,136439.0,automatic,truck,white,1,2019-01-01,40,6
8995,2005,ford f-150,good,8.0,gas,223514.0,automatic,truck,white,1,2018-11-03,24,14
22900,2014,gmc sierra 1500,good,8.0,gas,173932.0,automatic,truck,white,1,2018-06-09,36,5
3500,2003,ford f-150,good,6.0,gas,224778.0,automatic,truck,black,0,2019-03-26,23,17
21995,2017,jeep wrangler,good,6.0,gas,43128.0,other,SUV,black,1,2019-04-02,24,3
9122,2005,toyota tacoma,good,6.0,gas,170001.0,automatic,pickup,white,0,2019-01-14,28,15
33995,2014,jeep grand cherokee,good,8.0,gas,90753.0,automatic,SUV,,1,2019-03-04,25,6
14995,2009,cadillac escalade,good,8.0,gas,161162.0,automatic,SUV,black,0,2018-12-17,49,10
24495,2016,toyota 4runner,good,6.0,gas,117494.0,automatic,SUV,black,1,2018-06-30,75,3
23995,2012,jeep wrangler unlimited,good,6.0,gas,100069.0,automatic,SUV,white,1,2018-09-20,29,7
12500,2004,ram 3500,fair,6.0,diesel,206500.0,automatic,pickup,grey,1,2019-01-05,42,16
14500,2009,chevrolet silverado,excellent,8.0,gas,143000.0,automatic,truck,white,1,2019-02-13,17,11
11500,2008,chevrolet suburban,excellent,8.0,gas,235000.0,automatic,SUV,,1,2018-07-09,52,11
9750,2011,honda cr-v,excellent,4.0,gas,130956.0,automatic,SUV,silver,0,2018-05-26,41,8
4999,2008,ford focus,like new,4.0,gas,55000.0,automatic,sedan,blue,0,2019-02-19,28,12
16995,2013,chevrolet silverado 2500hd,good,8.0,gas,135832.0,automatic,pickup,,1,2018-10-20,20,6
19995,2013,chevrolet silverado 1500,good,8.0,gas,97582.0,automatic,pickup,white,1,2018-11-13,30,6
3990,1997,dodge grand caravan,good,6.0,gas,183736.0,automatic,van,silver,1,2019-02-26,10,23
4200,1997,jeep wrangler,excellent,4.0,gas,116887.0,automatic,offroad,green,1,2019-03-27,16,23
14990,2011,ram 1500,good,8.0,gas,154740.0,automatic,truck,green,1,2018-05-25,53,8
9990,2008,bmw x5,good,8.0,gas,143269.0,automatic,SUV,black,1,2018-08-18,83,11
24990,2008,chevrolet silverado 2500hd,good,8.0,diesel,152589.0,automatic,truck,white,1,2019-03-13,11,12
5800,2011,volkswagen jetta,like new,5.0,gas,157194.0,automatic,sedan,white,0,2018-06-10,114,8
8990,2002,ford f-150,good,8.0,gas,156951.0,automatic,truck,green,1,2018-05-07,28,17
26990,2014,chevrolet silverado 1500,good,8.0,gas,112589.0,automatic,truck,grey,1,2018-06-25,46,5
16990,2010,ford f-150,good,8.0,gas,159589.0,automatic,truck,black,1,2018-10-14,31,9
6990,2013,chevrolet cruze,good,4.0,gas,161589.0,manual,sedan,blue,0,2018-10-21,13,6
10995,2016,toyota corolla,excellent,4.0,gas,82198.0,automatic,sedan,silver,0,2018-07-31,32,3
7990,2012,volkswagen jetta,good,5.0,gas,120976.0,automatic,sedan,grey,0,2018-11-27,53,7
8000,2007,chevrolet tahoe,good,8.0,gas,232000.0,automatic,SUV,,0,2018-07-12,15,12
5900,2012,chevrolet equinox,good,4.0,gas,153921.0,automatic,SUV,silver,0,2018-06-09,39,7
7500,2010,hyundai santa fe,excellent,4.0,gas,145131.0,automatic,SUV,grey,0,2018-07-20,11,9
32000,2017,chevrolet silverado,excellent,,gas,31400.0,automatic,pickup,black,1,2019-01-16,20,3
23500,2014,ram 1500,excellent,8.0,gas,86000.0,automatic,truck,grey,1,2018-12-17,10,5
1700,1999,chevrolet tahoe,fair,8.0,gas,192.0,automatic,SUV,silver,1,2019-02-08,21,21
6800,2016,hyundai elantra,new,4.0,gas,69000.0,automatic,sedan,,0,2018-12-12,18,3
6200,2011,ford focus se,excellent,4.0,gas,110943.0,automatic,sedan,blue,0,2018-11-25,20,8
3586,2008,ford focus,good,4.0,gas,190742.0,automatic,sedan,blue,0,2018-12-22,5,11
3600,2002,nissan frontier,good,4.0,gas,209532.0,manual,pickup,white,0,2018-09-30,17,17
5499,2006,ford mustang,excellent,6.0,gas,109700.0,manual,coupe,silver,0,2018-05-31,23,13
16990,2004,ram 2500,good,6.0,diesel,212032.0,manual,pickup,,1,2018-12-30,26,15
23000,2008,chevrolet silverado 2500hd,good,8.0,diesel,200000.0,automatic,truck,red,1,2018-08-22,90,11
3000,2004,honda accord,good,4.0,gas,200.0,automatic,sedan,,0,2019-02-12,45,16
17995,2016,ford explorer,excellent,6.0,gas,89108.0,automatic,SUV,black,1,2019-04-16,24,4
7000,2012,honda civic,good,4.0,gas,123000.0,automatic,sedan,blue,0,2019-02-19,86,8
6500,2008,ford f250 super duty,fair,8.0,gas,180000.0,automatic,truck,,1,2018-10-19,21,11
10499,2002,chevrolet silverado,excellent,8.0,diesel,149000.0,automatic,truck,grey,1,2018-08-20,29,17
4995,2007,honda accord,good,4.0,gas,158738.0,automatic,coupe,blue,0,2018-06-06,26,12
2800,2005,subaru outback,good,,gas,220000.0,manual,wagon,,1,2018-10-22,16,14
3995,2001,toyota camry le,excellent,,gas,76902.0,automatic,sedan,white,0,2018-08-23,30,18
5900,2012,chevrolet equinox,good,4.0,gas,153921.0,automatic,SUV,silver,0,2018-08-30,79,7
7500,2010,hyundai santa fe,excellent,4.0,gas,145131.0,automatic,SUV,grey,0,2018-10-17,77,9
4999,2008,ford focus,like new,4.0,gas,55000.0,automatic,sedan,blue,0,2018-10-19,36,11
12900,2014,honda accord,excellent,4.0,gas,75800.0,automatic,sedan,,0,2018-07-23,84,5
3900,2005,nissan murano,excellent,6.0,gas,144000.0,automatic,SUV,silver,1,2019-03-04,20,15
15995,2011,cadillac escalade,excellent,8.0,gas,179378.0,automatic,pickup,,1,2018-06-06,21,8
7950,2011,subaru outback,good,4.0,gas,86000.0,automatic,SUV,black,1,2018-12-18,28,8
15500,2006,chevrolet corvette,excellent,8.0,gas,91000.0,manual,coupe,black,0,2018-07-07,28,13
3000,2009,volkswagen passat,good,4.0,gas,162884.0,automatic,sedan,,0,2018-08-04,17,10
